lux|0.0|2014-12-26 14:07:49
thermo1|10.0|2014-12-26 14:08:10
thermo2|3.75|2014-12-26 14:08:23
thermo3|2.87|2014-12-26 14:08:31
lux|0.0|2014-12-26 14:17:50
thermo1|9.93|2014-12-26 14:18:11
thermo2|3.43|2014-12-26 14:18:24
thermo3|2.62|2014-12-26 14:18:32
lux|0.0|2014-12-26 14:27:50
thermo1|9.87|2014-12-26 14:28:11
thermo2|3.18|2014-12-26 14:28:24
thermo3|2.12|2014-12-26 14:28:33
lux|0.0|2014-12-26 14:37:51
thermo1|9.81|2014-12-26 14:38:12
thermo2|3.37|2014-12-26 14:38:25
thermo3|2.62|2014-12-26 14:38:33
lux|0.0|2014-12-26 14:47:52
thermo1|9.75|2014-12-26 14:48:13
thermo2|3.12|2014-12-26 14:48:25
thermo3|2.12|2014-12-26 14:48:34
lux|0.0|2014-12-26 14:57:52
thermo1|9.68|2014-12-26 14:58:14
thermo2|2.87|2014-12-26 14:58:25
thermo3|1.56|2014-12-26 14:58:35
lux|3.0|2014-12-26 15:07:52
thermo1|9.62|2014-12-26 15:08:14
thermo2|2.62|2014-12-26 15:08:26
thermo3|1.06|2014-12-26 15:08:37
lux|25.0|2014-12-26 15:17:53
thermo1|9.56|2014-12-26 15:18:14
thermo2|2.68|2014-12-26 15:18:27
thermo3|1.43|2014-12-26 15:18:36
lux|83.0|2014-12-26 15:27:53
thermo1|9.5|2014-12-26 15:28:14
thermo2|2.62|2014-12-26 15:28:27
thermo3|1.31|2014-12-26 15:28:36
lux|163.0|2014-12-26 15:37:54
thermo1|9.37|2014-12-26 15:38:14
thermo2|2.68|2014-12-26 15:38:27
thermo3|1.68|2014-12-26 15:38:36
lux|234.0|2014-12-26 15:47:54
thermo1|9.31|2014-12-26 15:48:15
thermo2|2.68|2014-12-26 15:48:28
thermo3|1.56|2014-12-26 15:48:37
lux|285.0|2014-12-26 15:57:55
thermo1|9.31|2014-12-26 15:58:15
thermo2|2.68|2014-12-26 15:58:28
thermo3|1.43|2014-12-26 15:58:38
lux|324.0|2014-12-26 16:07:56
thermo1|9.25|2014-12-26 16:08:16
thermo2|2.87|2014-12-26 16:08:29
thermo3|1.68|2014-12-26 16:08:38
lux|351.0|2014-12-26 16:18:00
thermo1|9.18|2014-12-26 16:18:17
thermo2|3.06|2014-12-26 16:18:30
thermo3|2.06|2014-12-26 16:18:38
lux|372.0|2014-12-26 16:27:57
thermo1|9.12|2014-12-26 16:28:18
thermo2|3.43|2014-12-26 16:28:29
thermo3|2.68|2014-12-26 16:28:39
lux|389.0|2014-12-26 16:37:59
thermo1|9.06|2014-12-26 16:38:19
thermo2|3.68|2014-12-26 16:38:30
thermo3|2.87|2014-12-26 16:38:39
lux|401.0|2014-12-26 16:47:59
thermo1|9.0|2014-12-26 16:48:19
thermo2|4.31|2014-12-26 16:48:30
thermo3|3.25|2014-12-26 16:48:39
lux|411.0|2014-12-26 16:58:00
thermo1|9.0|2014-12-26 16:58:20
thermo2|5.0|2014-12-26 16:58:31
thermo3|4.5|2014-12-26 16:58:40
