lux|965.0|2014-12-10 07:06:22
thermo1|12.62|2014-12-10 07:06:26
lux|966.0|2014-12-10 07:16:23
thermo1|12.62|2014-12-10 07:16:26
lux|959.0|2014-12-10 07:26:23
thermo1|12.62|2014-12-10 07:26:27
lux|972.0|2014-12-10 07:36:24
thermo1|12.56|2014-12-10 07:36:28
thermo3|14.56|2014-12-10 07:36:31
thermo2|10.43|2014-12-10 07:36:34
lux|962.0|2014-12-10 07:46:25
thermo1|12.56|2014-12-10 07:46:28
thermo3|14.5|2014-12-10 07:46:31
thermo2|11.37|2014-12-10 07:46:35
thermo3|14.43|2014-12-10 07:56:29
thermo2|11.62|2014-12-10 07:56:33
lux|961.0|2014-12-10 08:06:26
thermo1|12.56|2014-12-10 08:06:29
thermo3|14.43|2014-12-10 08:06:32
thermo2|11.68|2014-12-10 08:06:36
lux|969.0|2014-12-10 08:16:26
thermo1|12.5|2014-12-10 08:16:30
thermo3|14.43|2014-12-10 08:16:33
thermo2|11.62|2014-12-10 08:16:36
lux|969.0|2014-12-10 08:26:27
thermo1|12.5|2014-12-10 08:26:31
thermo3|14.43|2014-12-10 08:26:34
thermo2|11.75|2014-12-10 08:26:37
lux|969.0|2014-12-10 08:36:28
thermo1|12.5|2014-12-10 08:36:31
thermo3|14.43|2014-12-10 08:36:34
thermo2|11.75|2014-12-10 08:36:38
thermo1|12.5|2014-12-10 08:46:31
thermo2|11.87|2014-12-10 08:46:35
thermo1|12.5|2014-12-10 08:56:31
thermo2|12.0|2014-12-10 08:56:35
thermo1|12.5|2014-12-10 09:06:32
thermo2|11.68|2014-12-10 09:06:36
thermo1|12.5|2014-12-10 09:16:32
thermo2|11.68|2014-12-10 09:16:37
thermo1|12.5|2014-12-10 09:26:33
thermo2|11.62|2014-12-10 09:26:38
thermo1|12.5|2014-12-10 09:36:33
thermo2|11.62|2014-12-10 09:36:38
thermo1|12.43|2014-12-10 09:46:33
lux|968.0|2014-12-10 09:46:33
thermo3|14.43|2014-12-10 09:46:37
thermo2|11.56|2014-12-10 09:46:40
thermo1|12.5|2014-12-10 09:56:34
thermo3|14.25|2014-12-10 09:56:37
thermo1|12.5|2014-12-10 10:06:35
thermo3|14.25|2014-12-10 10:06:38
thermo1|12.43|2014-12-10 10:16:35
thermo3|14.18|2014-12-10 10:16:39
thermo1|12.43|2014-12-10 10:26:36
thermo3|14.18|2014-12-10 10:26:39
thermo1|12.43|2014-12-10 10:36:37
thermo3|14.18|2014-12-10 10:36:40
thermo1|12.43|2014-12-10 10:46:38
thermo3|14.12|2014-12-10 10:46:41
thermo1|12.43|2014-12-10 10:56:38
thermo3|14.12|2014-12-10 10:56:42
thermo1|12.43|2014-12-10 11:06:39
thermo3|14.06|2014-12-10 11:06:43
thermo1|12.37|2014-12-10 11:16:40
thermo3|14.06|2014-12-10 11:16:43
thermo1|12.43|2014-12-10 11:26:41
thermo3|14.06|2014-12-10 11:26:44
thermo1|12.37|2014-12-10 11:36:42
thermo3|14.06|2014-12-10 11:36:45
thermo1|12.43|2014-12-10 11:46:42
thermo3|14.0|2014-12-10 11:46:45
thermo1|12.37|2014-12-10 11:56:43
thermo3|14.0|2014-12-10 11:56:46
lux|968.0|2014-12-10 11:56:46
thermo2|11.5|2014-12-10 11:56:49
thermo1|12.37|2014-12-10 12:06:43
thermo3|13.93|2014-12-10 12:06:47
lux|974.0|2014-12-10 12:06:47
thermo2|11.31|2014-12-10 12:06:50
thermo1|12.37|2014-12-10 12:16:44
thermo3|13.93|2014-12-10 12:16:48
thermo1|12.31|2014-12-10 12:26:45
thermo3|13.87|2014-12-10 12:26:48
thermo1|12.31|2014-12-10 12:36:46
thermo3|13.87|2014-12-10 12:36:49
lux|977.0|2014-12-10 12:36:49
thermo2|11.31|2014-12-10 12:36:52
thermo1|12.31|2014-12-10 12:46:46
thermo3|13.87|2014-12-10 12:46:50
lux|966.0|2014-12-10 12:46:50
thermo2|11.31|2014-12-10 12:46:53
thermo1|12.37|2014-12-10 12:56:47
thermo3|13.75|2014-12-10 12:56:50
thermo1|12.31|2014-12-10 13:06:48
thermo3|13.75|2014-12-10 13:06:51
thermo1|12.31|2014-12-10 13:16:48
thermo3|13.75|2014-12-10 13:16:52
thermo1|12.31|2014-12-10 13:26:49
thermo3|13.75|2014-12-10 13:26:52
lux|970.0|2014-12-10 13:26:52
thermo2|11.31|2014-12-10 13:26:55
thermo1|12.31|2014-12-10 13:36:49
thermo3|13.75|2014-12-10 13:36:53
thermo1|12.25|2014-12-10 13:46:50
thermo3|13.68|2014-12-10 13:46:54
thermo1|12.25|2014-12-10 13:56:51
thermo3|13.68|2014-12-10 13:56:54
lux|966.0|2014-12-10 13:56:55
thermo2|11.31|2014-12-10 13:56:58
thermo1|12.25|2014-12-10 14:06:52
thermo3|13.68|2014-12-10 14:06:55
lux|967.0|2014-12-10 14:06:55
thermo2|11.12|2014-12-10 14:06:59
thermo1|12.25|2014-12-10 14:16:53
thermo3|13.62|2014-12-10 14:16:56
lux|967.0|2014-12-10 14:16:56
thermo2|11.18|2014-12-10 14:16:59
thermo1|12.25|2014-12-10 14:26:53
thermo3|13.62|2014-12-10 14:26:57
thermo1|12.18|2014-12-10 14:36:54
thermo3|13.62|2014-12-10 14:36:58
thermo1|12.18|2014-12-10 14:46:55
thermo3|13.56|2014-12-10 14:46:59
thermo1|12.18|2014-12-10 14:56:56
thermo3|13.56|2014-12-10 14:56:59
thermo1|12.18|2014-12-10 15:06:57
thermo3|13.56|2014-12-10 15:07:00
thermo1|12.18|2014-12-10 15:16:58
thermo3|13.5|2014-12-10 15:17:01
thermo1|12.18|2014-12-10 15:26:59
thermo3|13.43|2014-12-10 15:27:02
thermo1|12.12|2014-12-10 15:36:59
thermo3|13.43|2014-12-10 15:37:03
thermo1|12.06|2014-12-10 15:47:00
thermo3|13.43|2014-12-10 15:47:03
thermo1|12.06|2014-12-10 15:57:01
lux|967.0|2014-12-10 15:57:02
thermo1|12.0|2014-12-10 16:07:02
lux|930.0|2014-12-10 16:07:02
thermo1|12.0|2014-12-10 16:17:03
lux|929.0|2014-12-10 16:17:03
thermo1|12.0|2014-12-10 16:27:04
lux|942.0|2014-12-10 16:27:04
thermo1|12.06|2014-12-10 16:37:05
lux|956.0|2014-12-10 16:37:05
thermo3|13.31|2014-12-10 16:37:08
thermo2|11.06|2014-12-10 16:37:11
thermo1|12.06|2014-12-10 16:47:06
thermo2|11.5|2014-12-10 16:47:09
thermo1|12.06|2014-12-10 16:57:06
thermo2|11.62|2014-12-10 16:57:10
thermo1|12.06|2014-12-10 17:07:07
thermo2|11.75|2014-12-10 17:07:10
thermo1|12.06|2014-12-10 17:17:07
thermo3|13.25|2014-12-10 17:17:11
thermo1|12.12|2014-12-10 17:27:08
thermo3|13.18|2014-12-10 17:27:12
thermo1|12.12|2014-12-10 17:37:09
thermo3|13.18|2014-12-10 17:37:13
thermo1|12.12|2014-12-10 17:47:10
thermo3|13.18|2014-12-10 17:47:13
thermo1|12.18|2014-12-10 17:57:10
thermo3|13.18|2014-12-10 17:57:14
thermo1|12.18|2014-12-10 18:07:11
lux|958.0|2014-12-10 18:07:11
thermo1|12.25|2014-12-10 18:17:12
lux|977.0|2014-12-10 18:17:12
thermo1|12.25|2014-12-10 18:27:12
lux|972.0|2014-12-10 18:27:12
thermo1|12.25|2014-12-10 18:37:13
lux|972.0|2014-12-10 18:37:13
thermo1|12.31|2014-12-10 18:47:13
lux|972.0|2014-12-10 18:47:14
thermo3|13.25|2014-12-10 18:47:18
thermo2|11.87|2014-12-10 18:47:21
thermo1|12.31|2014-12-10 18:57:14
lux|981.0|2014-12-10 18:57:14
thermo3|13.31|2014-12-10 18:57:18
thermo2|12.25|2014-12-10 18:57:22
thermo1|12.37|2014-12-10 19:07:15
lux|994.0|2014-12-10 19:07:15
thermo3|13.31|2014-12-10 19:07:19
thermo2|12.5|2014-12-10 19:07:22
thermo1|12.43|2014-12-10 19:17:16
lux|997.0|2014-12-10 19:17:16
thermo3|13.31|2014-12-10 19:17:20
thermo2|13.18|2014-12-10 19:17:23
thermo1|12.43|2014-12-10 19:27:17
thermo2|13.43|2014-12-10 19:27:21
thermo1|12.5|2014-12-10 19:37:18
thermo2|14.18|2014-12-10 19:37:21
thermo1|12.62|2014-12-10 19:47:18
lux|998.0|2014-12-10 19:47:19
thermo1|12.68|2014-12-10 19:57:19
thermo3|13.37|2014-12-10 19:57:22
thermo1|12.75|2014-12-10 20:07:20
thermo3|13.43|2014-12-10 20:07:23
thermo1|12.87|2014-12-10 20:17:20
thermo3|13.43|2014-12-10 20:17:24
thermo1|12.93|2014-12-11 04:38:00
lux|994.0|2014-12-11 04:38:00
thermo1|14.81|2014-12-11 04:48:00
lux|334.0|2014-12-11 04:48:01
thermo1|14.81|2014-12-11 04:58:00
lux|314.0|2014-12-11 04:58:01
thermo1|14.81|2014-12-11 05:08:01
lux|277.0|2014-12-11 05:08:02
thermo1|14.81|2014-12-11 05:18:02
lux|260.0|2014-12-11 05:18:03
thermo1|14.75|2014-12-11 05:28:03
lux|242.0|2014-12-11 05:28:04
thermo1|14.81|2014-12-11 05:38:03
lux|218.0|2014-12-11 05:38:04
thermo1|14.81|2014-12-11 05:48:04
lux|200.0|2014-12-11 05:48:04
thermo1|14.75|2014-12-11 05:58:04
lux|181.0|2014-12-11 05:58:05
thermo1|14.81|2014-12-11 06:08:05
lux|166.0|2014-12-11 06:08:05
thermo1|14.81|2014-12-11 06:18:05
lux|145.0|2014-12-11 06:18:05
thermo1|14.81|2014-12-11 06:28:06
thermo1|14.81|2014-12-11 06:38:06
lux|152.0|2014-12-11 07:02:01
thermo1|14.81|2014-12-11 07:02:06
thermo2|14.12|2014-12-11 07:02:10
thermo3|13.43|2014-12-11 07:02:13
lux|153.0|2014-12-11 07:12:01
thermo1|14.81|2014-12-11 07:12:07
thermo2|16.81|2014-12-11 07:12:10
thermo3|16.06|2014-12-11 07:12:13
lux|153.0|2014-12-11 07:22:01
thermo1|14.87|2014-12-11 07:22:07
thermo2|16.75|2014-12-11 07:22:11
thermo3|16.06|2014-12-11 07:22:14
lux|157.0|2014-12-11 07:32:02
thermo1|14.81|2014-12-11 07:32:08
thermo2|16.75|2014-12-11 07:32:11
thermo3|16.12|2014-12-11 07:32:15
lux|132.0|2014-12-11 07:42:03
thermo1|14.81|2014-12-11 07:42:09
thermo2|16.75|2014-12-11 07:42:12
thermo3|16.12|2014-12-11 07:42:16
lux|150.0|2014-12-11 07:52:04
thermo1|14.81|2014-12-11 07:52:10
thermo2|16.81|2014-12-11 07:52:13
thermo3|16.12|2014-12-11 07:52:16
lux|139.0|2014-12-11 08:02:05
thermo1|14.81|2014-12-11 08:02:10
thermo2|17.18|2014-12-11 08:02:14
thermo3|16.12|2014-12-11 08:02:17
lux|124.0|2014-12-11 08:12:05
thermo1|14.81|2014-12-11 08:12:11
thermo2|17.06|2014-12-11 08:12:14
thermo3|16.18|2014-12-11 08:12:18
lux|123.0|2014-12-11 08:22:06
thermo1|14.81|2014-12-11 08:22:12
thermo2|17.18|2014-12-11 08:22:15
thermo3|16.18|2014-12-11 08:22:18
lux|120.0|2014-12-11 08:32:07
thermo1|14.81|2014-12-11 08:32:13
thermo2|17.12|2014-12-11 08:32:16
thermo3|16.18|2014-12-11 08:32:19
lux|105.0|2014-12-11 08:42:08
thermo1|14.81|2014-12-11 08:42:13
thermo2|17.18|2014-12-11 08:42:16
thermo3|16.18|2014-12-11 08:42:20
lux|96.0|2014-12-11 08:52:09
thermo1|14.81|2014-12-11 08:52:14
thermo2|17.06|2014-12-11 08:52:17
thermo3|16.18|2014-12-11 08:52:20
lux|93.0|2014-12-11 09:02:09
thermo1|14.81|2014-12-11 09:02:14
thermo2|17.06|2014-12-11 09:02:18
thermo3|16.25|2014-12-11 09:02:21
lux|99.0|2014-12-11 09:12:10
thermo1|14.81|2014-12-11 09:12:15
thermo2|16.75|2014-12-11 09:12:19
thermo3|16.25|2014-12-11 09:12:22
lux|105.0|2014-12-11 09:22:11
thermo1|14.81|2014-12-11 09:22:16
thermo2|16.68|2014-12-11 09:22:19
thermo3|16.25|2014-12-11 09:22:23
lux|101.0|2014-12-11 09:32:11
thermo1|14.81|2014-12-11 09:32:17
thermo2|16.87|2014-12-11 09:32:20
thermo3|16.25|2014-12-11 09:32:24
lux|114.0|2014-12-11 09:42:12
thermo1|14.81|2014-12-11 09:42:18
thermo2|16.87|2014-12-11 09:42:21
thermo3|16.25|2014-12-11 09:42:24
lux|106.0|2014-12-11 09:52:13
thermo1|14.81|2014-12-11 09:52:19
thermo2|17.0|2014-12-11 09:52:22
thermo3|16.25|2014-12-11 09:52:25
lux|96.0|2014-12-11 10:02:14
thermo1|14.81|2014-12-11 10:02:19
thermo2|16.87|2014-12-11 10:02:23
thermo3|16.31|2014-12-11 10:02:26
lux|97.0|2014-12-11 10:12:14
thermo1|14.87|2014-12-11 10:12:20
thermo2|16.93|2014-12-11 10:12:23
thermo3|16.31|2014-12-11 10:12:27
lux|94.0|2014-12-11 10:22:15
thermo1|14.87|2014-12-11 10:22:21
thermo2|17.06|2014-12-11 10:22:24
thermo3|16.31|2014-12-11 10:22:28
lux|88.0|2014-12-11 10:32:16
thermo1|14.87|2014-12-11 10:32:21
thermo2|17.18|2014-12-11 10:32:24
thermo3|16.31|2014-12-11 10:32:28
lux|86.0|2014-12-11 10:42:16
thermo1|14.87|2014-12-11 10:42:22
thermo2|17.37|2014-12-11 10:42:25
thermo3|16.31|2014-12-11 10:42:29
lux|84.0|2014-12-11 10:52:17
thermo1|14.87|2014-12-11 10:52:23
thermo2|17.12|2014-12-11 10:52:26
thermo3|16.31|2014-12-11 10:52:29
lux|85.0|2014-12-11 11:02:18
thermo1|14.87|2014-12-11 11:02:24
thermo2|17.25|2014-12-11 11:02:27
thermo3|16.31|2014-12-11 11:02:30
lux|83.0|2014-12-11 11:12:19
thermo1|14.87|2014-12-11 11:12:24
thermo2|17.12|2014-12-11 11:12:28
thermo3|16.31|2014-12-11 11:12:31
lux|87.0|2014-12-11 11:22:19
thermo1|14.87|2014-12-11 11:22:25
thermo2|17.43|2014-12-11 11:22:28
thermo3|16.31|2014-12-11 11:22:32
lux|90.0|2014-12-11 11:32:20
thermo1|14.93|2014-12-11 11:32:26
thermo2|17.62|2014-12-11 11:32:29
thermo3|16.37|2014-12-11 11:32:32
lux|98.0|2014-12-11 11:42:21
thermo1|14.93|2014-12-11 11:42:26
thermo2|17.62|2014-12-11 11:42:29
thermo3|16.37|2014-12-11 11:42:33
lux|112.0|2014-12-11 11:52:21
thermo1|14.93|2014-12-11 11:52:27
thermo2|17.81|2014-12-11 11:52:30
thermo3|16.37|2014-12-11 11:52:34
lux|113.0|2014-12-11 12:02:22
thermo1|15.0|2014-12-11 12:02:27
thermo2|17.93|2014-12-11 12:02:31
thermo3|16.43|2014-12-11 12:02:34
lux|114.0|2014-12-11 12:12:22
thermo1|15.0|2014-12-11 12:12:28
thermo2|18.0|2014-12-11 12:12:31
thermo3|16.5|2014-12-11 12:12:35
lux|122.0|2014-12-11 12:22:23
thermo1|15.06|2014-12-11 12:22:28
thermo2|17.93|2014-12-11 12:22:31
thermo3|16.5|2014-12-11 12:22:35
lux|126.0|2014-12-11 12:32:23
thermo1|15.06|2014-12-11 12:32:29
thermo2|17.81|2014-12-11 12:32:32
thermo3|16.56|2014-12-11 12:32:36
lux|126.0|2014-12-11 12:42:24
thermo1|15.12|2014-12-11 12:42:29
thermo2|17.87|2014-12-11 12:42:32
thermo3|16.56|2014-12-11 12:42:37
lux|126.0|2014-12-11 12:52:24
thermo1|15.18|2014-12-11 12:52:30
thermo2|15.93|2014-12-11 12:52:33
thermo3|16.62|2014-12-11 12:52:37
lux|128.0|2014-12-11 13:02:25
thermo1|15.12|2014-12-11 13:02:30
thermo2|15.25|2014-12-11 13:02:33
thermo3|16.62|2014-12-11 13:02:37
lux|130.0|2014-12-11 13:12:26
thermo1|15.18|2014-12-11 13:12:31
thermo2|15.25|2014-12-11 13:12:34
thermo3|16.62|2014-12-11 13:12:38
lux|135.0|2014-12-11 13:22:27
thermo1|15.18|2014-12-11 13:22:32
thermo2|15.25|2014-12-11 13:22:35
thermo3|16.62|2014-12-11 13:22:39
lux|135.0|2014-12-11 13:32:27
thermo1|15.25|2014-12-11 13:32:32
thermo2|15.31|2014-12-11 13:32:35
thermo3|16.68|2014-12-11 13:32:39
lux|136.0|2014-12-11 13:42:28
thermo1|15.25|2014-12-11 13:42:33
thermo2|15.37|2014-12-11 13:42:36
thermo3|16.68|2014-12-11 13:42:39
lux|137.0|2014-12-11 13:52:28
thermo1|15.25|2014-12-11 13:52:34
thermo2|15.31|2014-12-11 13:52:37
thermo3|16.68|2014-12-11 13:52:40
lux|142.0|2014-12-11 14:02:29
thermo1|15.31|2014-12-11 14:02:34
thermo2|15.25|2014-12-11 14:02:37
thermo3|16.68|2014-12-11 14:02:41
lux|136.0|2014-12-11 14:12:30
thermo1|15.31|2014-12-11 14:12:34
thermo2|15.12|2014-12-11 14:12:38
thermo3|16.75|2014-12-11 14:12:41
lux|141.0|2014-12-11 14:22:30
thermo1|15.31|2014-12-11 14:22:35
thermo2|15.18|2014-12-11 14:22:38
thermo3|16.75|2014-12-11 14:22:42
lux|147.0|2014-12-11 14:32:31
thermo1|15.37|2014-12-11 14:32:35
thermo2|15.37|2014-12-11 14:32:39
thermo3|16.81|2014-12-11 14:32:43
lux|144.0|2014-12-11 14:42:32
thermo1|15.37|2014-12-11 14:42:36
thermo2|15.31|2014-12-11 14:42:39
thermo3|16.81|2014-12-11 14:42:43
lux|158.0|2014-12-11 14:52:32
thermo1|15.43|2014-12-11 14:52:37
thermo2|15.25|2014-12-11 14:52:40
thermo3|16.87|2014-12-11 14:52:44
lux|188.0|2014-12-11 15:02:33
thermo1|15.37|2014-12-11 15:02:37
thermo2|15.25|2014-12-11 15:02:40
thermo3|16.87|2014-12-11 15:02:44
lux|293.0|2014-12-11 15:12:34
thermo1|15.37|2014-12-11 15:12:38
thermo2|15.43|2014-12-11 15:12:41
thermo3|16.87|2014-12-11 15:12:45
lux|412.0|2014-12-11 15:22:34
thermo1|15.37|2014-12-11 15:22:38
thermo2|15.31|2014-12-11 15:22:41
thermo3|16.87|2014-12-11 15:22:45
lux|601.0|2014-12-11 15:32:35
thermo1|15.37|2014-12-11 15:32:39
thermo2|15.12|2014-12-11 15:32:42
thermo3|16.87|2014-12-11 15:32:46
lux|662.0|2014-12-11 15:42:36
